Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Will_Grow,SMA_5,SMA_10,SMA_20,Return_1D,Volatility_10,High_Low_Ratio,Open_Close_Ratio,Volume_SMA_10,Volume_Ratio,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,RSI_14
2018-12-12,BAJAJFINSERV,EQ,5827.15,5851.0,6023.6,5851.0,6001.0,5989.0,5939.91,156702.0,93100000000000.0,18532.0,39016.0,0.249,1,6005.18,5685.8,5719.5,0.0792741165234001,0.080809238427351,1.0294992309007007,0.9769577558857906,169781.1,0.9229649236575802,5549.1,165617.0,5813.55,297224.0,6412.95,193742.0,52.01454318020565
2019-01-01,BAJAJFINSERV,EQ,6476.95,6515.0,6530.0,6418.0,6515.0,6521.95,6477.89,141821.0,91900000000000.0,13006.0,24254.0,0.171,0,6057.3099999999995,5832.265,5747.5225,0.08898814493237595,0.06816195773149905,1.0174509192894983,0.9989343677887749,161487.4,0.878217124060453,5989.0,156702.0,5549.1,165617.0,5813.55,297224.0,56.2385871347117
2019-01-02,BAJAJFINSERV,EQ,6091.9,6123.9,6250.0,6055.0,6110.8,6096.95,6141.37,311984.0,192000000000000.0,44856.0,90120.0,0.2889,1,5994.110000000001,5918.415,5767.6725,-0.06516455967923707,0.07408816471822532,1.0322047894302229,1.0044202429083393,178568.2,1.7471419883271488,6521.95,141821.0,5989.0,156702.0,5549.1,165617.0,52.2859161640129
2019-01-03,BAJAJFINSERV,EQ,6462.45,6480.0,6540.0,6428.05,6435.0,6440.6,6476.46,222076.0,144000000000000.0,25908.0,38023.0,0.1712,1,6119.5199999999995,6058.469999999999,5832.3825,0.056364247697619385,0.07224397196621936,1.0174158570639618,1.0061174424743036,190005.4,1.168787834451021,6096.95,311984.0,6521.95,141821.0,5989.0,156702.0,55.03771533302574
2019-01-04,BAJAJFINSERV,EQ,7037.05,7090.0,7180.0,7040.0,7170.0,7158.8,7125.79,311482.0,222000000000000.0,32141.0,147619.0,0.4739,1,6441.46,6232.275,5919.3125,0.11151134987423528,0.07573181398737197,1.0198863636363635,0.9903894507459351,213188.2,1.4610658563654084,6440.6,222076.0,6096.95,311984.0,6521.95,141821.0,60.20342063552879
2019-01-07,BAJAJFINSERV,EQ,8524.65,8548.0,8575.0,8503.05,8511.05,8521.05,8543.52,102735.0,87800000000000.0,15001.0,18957.0,0.1845,0,6947.87,6476.525,6078.0925,0.1902902721126445,0.08716867136166796,1.0084616696361894,1.0031627557636678,212770.6,0.482843964344698,7158.8,311482.0,6440.6,222076.0,6096.95,311984.0,67.7677153975581
2019-01-08,BAJAJFINSERV,EQ,7097.85,7075.0,7179.8,6970.55,7094.95,7082.0,7103.99,365797.0,260000000000000.0,47021.0,82111.0,0.2245,1,7059.879999999999,6558.594999999999,6128.745,-0.16888176926552467,0.10905093282097653,1.0300191520037874,0.9990115786500988,226918.0,1.612022845256877,8521.05,102735.0,7158.8,311482.0,6440.6,222076.0,55.71925052319108
2019-01-10,BAJAJFINSERV,EQ,8513.0,8571.0,8613.95,8285.9,8471.0,8458.35,8472.43,352809.0,299000000000000.0,44501.0,66460.0,0.1884,0,7532.160000000001,6763.135,6245.95,0.19434481784806557,0.1225985329461702,1.0395913539868935,1.013318200358226,242824.7,1.4529370364711662,7082.0,365797.0,8521.05,102735.0,7158.8,311482.0,62.57304467441515
2019-01-11,BAJAJFINSERV,EQ,8134.35,8168.0,8429.0,8110.5,8394.85,8384.75,8347.47,656439.0,548000000000000.0,56137.0,248572.0,0.3787,0,7920.99,7020.255,6347.08,-0.008701460686777018,0.11546951774452964,1.039270081992479,0.9741494975998092,278746.2,2.354970220221836,8458.35,352809.0,7082.0,365797.0,8521.05,102735.0,62.02022556680632
2019-02-01,BAJAJFINSERV,EQ,6521.95,6475.0,6526.0,6360.0,6404.0,6384.0,6440.03,221274.0,143000000000000.0,21556.0,70111.0,0.3169,1,7766.030000000001,7103.745,6386.68,-0.23861772861444885,0.1444704109688771,1.0261006289308177,1.0142543859649122,284311.9,0.7782790660538654,8384.75,656439.0,8458.35,352809.0,7082.0,365797.0,49.275593159874745
2019-02-04,BAJAJFINSERV,EQ,7158.8,7197.4,7311.0,7159.9,7298.0,7279.6,7231.2,264666.0,191000000000000.0,35614.0,98767.0,0.3732,1,7517.74,7232.805,6459.3025,0.14028822055137846,0.14830448334372473,1.0211036466989762,0.9887081707786141,295108.3,0.8968436333373206,6384.0,221274.0,8384.75,656439.0,8458.35,352809.0,53.84747867405106
2019-02-05,BAJAJFINSERV,EQ,7520.45,7522.0,7625.0,7500.85,7595.0,7578.85,7581.62,103551.0,78500000000000.0,13008.0,12542.0,0.1211,1,7617.110000000001,7338.495000000001,6585.38,0.04110802791362156,0.14695674009209578,1.0165514575014831,0.9924988619645461,291281.3,0.35550170917254215,7279.6,264666.0,6384.0,221274.0,8384.75,656439.0,55.29730775438496
2019-02-07,BAJAJFINSERV,EQ,8521.05,8549.0,8549.0,8422.0,8465.05,8474.85,8464.08,152306.0,129000000000000.0,27430.0,49840.0,0.3272,0,7620.410000000001,7576.284999999999,6747.35,0.11822374106889577,0.1458580851609889,1.0150795535502255,1.008749417393818,275313.5,0.55320934135086,7578.85,103551.0,7279.6,264666.0,6384.0,221274.0,59.40890594130732
2019-02-08,BAJAJFINSERV,EQ,7082.0,6955.0,7125.0,6902.0,7060.1,7063.7,7017.24,469811.0,330000000000000.0,57042.0,65110.0,0.1386,1,7356.2,7638.594999999999,6848.532499999999,-0.16651032171660862,0.16002923697217278,1.0323094755143436,0.9846114642467829,300087.0,1.565582647698834,8474.85,152306.0,7578.85,103551.0,7279.6,264666.0,51.39175134764656
2019-02-12,BAJAJFINSERV,EQ,9110.25,9110.0,9110.0,8900.0,8995.2,8948.3,8952.38,320750.0,287000000000000.0,33145.0,101839.0,0.3175,0,7869.06,7817.545,7024.910000000001,0.26680068519331224,0.17644751135739645,1.0235955056179775,1.018070471486204,301013.8,1.065565764758958,7063.7,469811.0,8474.85,152306.0,7578.85,103551.0,59.29258500338244
2019-03-01,BAJAJFINSERV,EQ,6384.0,6439.0,6479.9,6331.65,6390.0,6383.3,6406.39,215845.0,138000000000000.0,24053.0,32329.0,0.1498,1,7689.8,7603.7699999999995,7040.147499999999,-0.2866466256160387,0.1939495791838391,1.0234141179629324,1.0087258941299955,312324.8,0.6910914535124972,8948.3,320750.0,7063.7,469811.0,8474.85,152306.0,47.88454202605341
2019-03-04,BAJAJFINSERV,EQ,7279.6,7299.0,7450.0,7285.15,7405.05,7401.55,7384.34,426738.0,315000000000000.0,42294.0,182887.0,0.4286,1,7654.340000000001,7635.725,7097.160000000001,0.15951780427051832,0.19201288837946986,1.0226282231663042,0.9861447939958522,318418.9,1.3401779856660518,6383.3,215845.0,8948.3,320750.0,7063.7,469811.0,51.845492750285416
2019-03-05,BAJAJFINSERV,EQ,7578.85,7595.0,7669.9,7590.0,7610.0,7624.2,7633.59,80422.0,61400000000000.0,10009.0,14642.0,0.1821,1,7484.210000000001,7552.31,7157.722499999999,0.03008153697536331,0.1824154418694015,1.0105270092226613,0.9961700899766534,291180.2,0.276193230171557,7401.55,426738.0,6383.3,215845.0,8948.3,320750.0,52.69217188132449
2019-03-06,BAJAJFINSERV,EQ,8187.95,8194.0,8365.0,8194.0,8346.2,8348.1,8302.11,170966.0,142000000000000.0,17926.0,39989.0,0.2339,1,7741.089999999999,7548.645000000001,7284.45,0.09494766664043452,0.18444877512021107,1.0208689284842567,0.9815407098621243,242632.9,0.704628267642187,7624.2,80422.0,7401.55,426738.0,6383.3,215845.0,55.43570087009627
2019-03-07,BAJAJFINSERV,EQ,8474.85,8509.0,8510.0,8405.6,8418.75,8430.45,8441.45,161661.0,136000000000000.0,20058.0,64701.0,0.4002,0,7637.520000000001,7753.290000000001,7428.5175,0.009864520070435256,0.16168054032971968,1.0124202912344151,1.0093174148473687,236671.6,0.6830604094449862,8348.1,170966.0,7624.2,80422.0,7401.55,426738.0,55.75008361954085
2019-03-09,BAJAJFINSERV,EQ,7119.55,7050.0,7093.95,7000.0,7022.7,7026.3,7054.87,237446.0,168000000000000.0,24594.0,41746.0,0.1758,1,7766.120000000001,7727.960000000001,7480.3825,-0.16655694535878873,0.16961690363956922,1.0134214285714285,1.0033730412877333,233949.6,1.014945099286342,8430.45,161661.0,8348.1,170966.0,7624.2,80422.0,49.35641897274251
2019-03-10,BAJAJFINSERV,EQ,8458.35,8433.0,8485.0,8320.45,8420.1,8446.45,8425.3,207759.0,175000000000000.0,24262.0,33937.0,0.1633,1,7975.1,7814.719999999999,7576.607500000001,0.20211918079216673,0.18020109950439714,1.0197765745843073,0.9984076150335347,244370.4,0.8501807092839395,7026.3,237446.0,8430.45,161661.0,8348.1,170966.0,54.98002602766294
2019-03-12,BAJAJFINSERV,EQ,8948.3,8975.0,9127.3,8926.5,9100.0,9089.75,9020.96,180880.0,163000000000000.0,24835.0,40399.0,0.2233,0,8268.210000000001,7876.210000000001,7726.2475,0.07616217464141739,0.1782948629164466,1.022494818797961,0.9873758904260294,247227.8,0.7316329312480231,8446.45,207759.0,7026.3,237446.0,8430.45,161661.0,57.293418841648275
2019-04-01,BAJAJFINSERV,EQ,6383.3,6419.95,6460.0,6357.0,6418.0,6410.45,6404.79,156323.0,100000000000000.0,17590.0,18048.0,0.1155,0,7880.6799999999985,7810.885,7724.74,-0.29476058197420174,0.19699187347311764,1.0162026112946358,1.0014819552449516,215879.0,0.724123235701481,9089.75,180880.0,8446.45,207759.0,7026.3,237446.0,46.56177709766752
2019-04-02,BAJAJFINSERV,EQ,6096.95,6110.85,6122.0,5995.65,6014.0,6009.2,6030.63,128108.0,77300000000000.0,14895.0,41147.0,0.3212,1,7396.43,7516.975,7667.26,-0.0625931096880874,0.17548893374165256,1.0210736117018173,1.0169157292152033,196614.8,0.6515684475431148,6410.45,156323.0,9089.75,180880.0,8446.45,207759.0,45.19642733664448
2019-04-04,BAJAJFINSERV,EQ,7401.55,7411.55,7422.0,7282.0,7313.4,7318.55,7352.16,202173.0,149000000000000.0,24715.0,56064.0,0.2773,1,7454.88,7610.5,7607.135,0.2178909006190508,0.16364729652739946,1.0192254875034332,1.0127074352159922,195247.6,1.0354698342002666,6009.2,128108.0,6410.45,156323.0,9089.75,180880.0,50.31624156838
2019-04-06,BAJAJFINSERV,EQ,8348.1,8344.95,8388.0,8292.35,8310.0,8312.85,8339.79,132333.0,110000000000000.0,16878.0,25386.0,0.1918,1,7428.160000000001,7701.63,7668.677500000001,0.13586024554044185,0.1616724447436086,1.0115347277912774,1.0038614915462207,165807.1,0.7981141941448828,7318.55,202173.0,6009.2,128108.0,6410.45,156323.0,53.84264968356183
2019-04-07,BAJAJFINSERV,EQ,8430.45,8420.0,8556.1,8420.0,8531.0,8537.55,8516.62,144946.0,123000000000000.0,21624.0,38543.0,0.2659,0,7317.719999999999,7792.964999999999,7672.6375,0.02703044082354422,0.1616632034801406,1.0161638954869359,0.986231412993189,172259.5,0.8414398044810301,8312.85,132333.0,7318.55,202173.0,6009.2,128108.0,54.62642475853455
2019-04-09,BAJAJFINSERV,EQ,7026.3,7030.0,7077.0,6950.0,6995.0,7023.1,7024.82,303358.0,213000000000000.0,33713.0,38978.0,0.1285,1,7440.25,7660.464999999999,7604.555,-0.1773869552740539,0.17104889098113893,1.018273381294964,1.0009824721276928,185498.7,1.6353645605063538,8537.55,144946.0,8312.85,132333.0,7318.55,202173.0,48.63247005295524
2019-04-10,BAJAJFINSERV,EQ,8446.45,8514.0,8541.35,8250.7,8284.75,8300.75,8414.91,271416.0,228000000000000.0,29653.0,43424.0,0.16,1,7898.56,7647.495,7700.3925,0.1819210889778018,0.18088395119987302,1.0352273140460808,1.0256904496581634,196474.2,1.3814332874239976,7023.1,303358.0,8537.55,144946.0,8312.85,132333.0,53.289088600925794
2019-04-11,BAJAJFINSERV,EQ,8384.75,8480.0,8750.0,8450.25,8745.0,8706.6,8636.2,552812.0,477000000000000.0,47326.0,129957.0,0.2351,1,8176.17,7815.525,7771.7425,0.0488931723037076,0.16946300586058238,1.0354723233040442,0.9739737670273125,228010.8,2.4244991903892275,8300.75,271416.0,7023.1,303358.0,8537.55,144946.0,54.694085031231474
2019-04-12,BAJAJFINSERV,EQ,9089.75,9068.9,9088.0,8955.05,8993.0,9030.25,9008.4,216459.0,195000000000000.0,22715.0,72331.0,0.3342,0,8319.65,7873.905000000001,7844.3125,0.037172949256885524,0.1591589071490704,1.014846371600382,1.0042800586916198,228880.8,0.9457280820409576,8706.6,552812.0,8300.75,271416.0,7023.1,303358.0,55.834940027406944
2019-05-02,BAJAJFINSERV,EQ,6009.2,6019.95,6064.0,5969.0,6034.9,6017.1,6016.1,175304.0,105000000000000.0,23850.0,58913.0,0.3361,1,7815.5599999999995,7566.639999999999,7721.425,-0.33367293264306075,0.19215555666321077,1.015915563746021,1.0004736500972229,228323.2,0.7677888186570615,9030.25,216459.0,8706.6,552812.0,8300.75,271416.0,44.5799535215542
2019-05-03,BAJAJFINSERV,EQ,6440.6,6440.0,6650.0,6386.0,6610.0,6543.75,6480.38,229793.0,149000000000000.0,26539.0,73919.0,0.3217,1,7719.69,7579.969999999999,7695.427500000001,0.08752555217629743,0.16841414076760372,1.0413404321954276,0.98414517669532,235670.2,0.9750617600358467,6017.1,175304.0,9030.25,216459.0,8706.6,552812.0,46.605856166453464
2019-05-04,BAJAJFINSERV,EQ,7318.55,7350.0,7420.45,7320.4,7408.0,7397.8,7384.53,170143.0,126000000000000.0,18772.0,40719.0,0.2393,1,7539.1,7718.83,7617.902499999999,0.13051384909264563,0.16943547037510434,1.013667285940659,0.9935386195896077,239873.7,0.709302437074177,6543.75,229793.0,6017.1,175304.0,9030.25,216459.0,49.81001921054839
2019-05-07,BAJAJFINSERV,EQ,8537.55,8545.0,8580.0,8411.4,8420.0,8435.35,8516.7,159449.0,136000000000000.0,27205.0,40309.0,0.2528,0,7484.85,7830.51,7720.505,0.14025115574900648,0.16175791182021498,1.0200442256937015,1.012998867859662,235601.3,0.6767747037049456,7397.8,170143.0,6543.75,229793.0,6017.1,175304.0,53.4636426660032
2019-05-08,BAJAJFINSERV,EQ,7063.7,6975.0,7035.0,6942.0,6975.3,6986.95,6980.93,296069.0,207000000000000.0,35766.0,69109.0,0.2334,1,7076.19,7697.92,7699.775,-0.1717059754485588,0.16804866891570774,1.0133967156439068,0.9982896685964548,251974.9,1.1749940172612432,8435.35,159449.0,7397.8,170143.0,6543.75,229793.0,48.189812297426336
2019-05-09,BAJAJFINSERV,EQ,7023.1,7050.0,7094.95,6953.6,6993.0,7001.05,7038.4,281048.0,198000000000000.0,34739.0,61614.0,0.2192,1,7272.9800000000005,7544.2699999999995,7668.6175,0.0020180479322164935,0.1677387852312056,1.0203276000920385,1.0069918083716014,265585.1,1.0582220162200366,6986.95,296069.0,8435.35,159449.0,7397.8,170143.0,48.24333637160848
2019-05-11,BAJAJFINSERV,EQ,8706.6,8800.0,8887.75,8655.4,8839.9,8845.75,8776.22,598420.0,525000000000000.0,66393.0,141179.0,0.2359,1,7733.38,7726.535000000001,7693.5,0.26348904807136075,0.1752942889223572,1.026844513251843,0.994828024757652,295091.3,2.0279147504518096,7001.05,281048.0,6986.95,296069.0,8435.35,159449.0,54.819549419901385
2019-05-12,BAJAJFINSERV,EQ,9030.25,9015.0,9030.25,8935.05,8955.0,8965.5,8984.16,119246.0,107000000000000.0,14665.0,28318.0,0.2375,0,8046.92,7793.01,7720.2525,0.013537574541446551,0.16793462703998638,1.0106546689721938,1.0055211644637778,279874.3,0.42606984635602485,8845.75,598420.0,7001.05,281048.0,6986.95,296069.0,55.21733950163581
2019-06-02,BAJAJFINSERV,EQ,6017.1,6059.0,6231.0,6048.8,6210.1,6208.65,6151.87,228970.0,141000000000000.0,30349.0,66580.0,0.2908,1,7601.58,7543.214999999999,7679.37,-0.30749539902961354,0.19686997644691798,1.0301216770268482,0.9758965314520871,247490.1,0.9251683198641076,8965.5,119246.0,8845.75,598420.0,7001.05,281048.0,45.323794144096524
2019-06-03,BAJAJFINSERV,EQ,6543.75,6610.0,6625.0,6518.35,6601.0,6609.15,6578.91,236921.0,156000000000000.0,28690.0,57934.0,0.2445,1,7526.0199999999995,7301.104999999999,7587.504999999999,0.06450677683554407,0.1978442389900064,1.0163615025274801,1.0001286095791442,249536.3,0.9494450306428364,6208.65,228970.0,8965.5,119246.0,8845.75,598420.0,46.814673056448626
2019-06-05,BAJAJFINSERV,EQ,7624.2,7580.0,7699.75,7557.6,7684.8,7667.95,7645.28,118824.0,90800000000000.0,13727.0,21265.0,0.179,1,7659.4,7466.1900000000005,7516.414999999999,0.16020214399733712,0.16772469020763628,1.0188088811262834,0.9885301808175588,243888.3,0.4872066433691161,6609.15,236921.0,6208.65,228970.0,8965.5,119246.0,50.64610839434854
2019-06-06,BAJAJFINSERV,EQ,8312.85,8329.0,8362.8,8102.1,8149.7,8125.2,8221.91,176636.0,145000000000000.0,22674.0,66084.0,0.3741,0,7515.289999999999,7624.335000000001,7602.152500000001,0.059631322582959,0.16704534638459925,1.032176843040693,1.0250824595086891,238572.6,0.7403867837295649,7667.95,118824.0,6609.15,236921.0,6208.65,228970.0,52.246047505813756
2019-06-08,BAJAJFINSERV,EQ,6986.95,6950.0,7128.0,6950.0,7096.4,7096.35,7081.49,349945.0,248000000000000.0,50279.0,108146.0,0.309,1,7141.460000000001,7594.19,7656.509999999999,-0.1266245753950671,0.17054794470415752,1.0256115107913668,0.9793767218358733,256552.8,1.3640272099934205,8125.2,176636.0,7667.95,118824.0,6609.15,236921.0,48.44085296432126
2019-06-09,BAJAJFINSERV,EQ,7001.05,7023.5,7187.95,7023.5,7156.3,7175.9,7116.54,302126.0,215000000000000.0,31185.0,49745.0,0.1646,1,7334.909999999999,7468.245,7649.3775000000005,0.011209988233387591,0.16434848958265647,1.0234142521534848,0.9787622458506947,270820.5,1.1155950158869066,7096.35,349945.0,8125.2,176636.0,7667.95,118824.0,48.75164946576368
2019-06-11,BAJAJFINSERV,EQ,8845.75,8800.0,8875.0,8721.05,8735.3,8772.85,8787.72,320303.0,281000000000000.0,35973.0,63525.0,0.1983,1,7767.65,7646.835000000001,7672.3775,0.222543513705598,0.166685267858455,1.017652690903045,1.0030947753580648,273243.9,1.1722237898082994,7175.9,302126.0,7096.35,349945.0,8125.2,176636.0,54.66025851255075
2019-06-12,BAJAJFINSERV,EQ,8965.5,9012.0,9035.5,8824.25,8860.0,8853.1,8917.32,167027.0,149000000000000.0,17509.0,38007.0,0.2276,0,8004.68,7832.039999999999,7688.155000000001,0.009147540423009692,0.16653751704476447,1.0239397115902202,1.0179485152093617,261841.8,0.6378928039755303,8772.85,320303.0,7175.9,302126.0,7096.35,349945.0,54.941397764078765
2019-07-01,BAJAJFINSERV,EQ,6410.45,6450.5,6500.0,6385.0,6416.0,6407.15,6432.71,103217.0,66400000000000.0,11119.0,22874.0,0.2216,0,7661.0700000000015,7588.1799999999985,7657.3575,-0.2762817544137083,0.1723502854875448,1.0180109631949883,1.00676587874484,212321.5,0.4861354125700883,8853.1,167027.0,8772.85,320303.0,7175.9,302126.0,45.650188581605626
2019-07-02,BAJAJFINSERV,EQ,6208.65,6219.95,6288.95,6200.0,6237.0,6253.1,6249.89,134879.0,84300000000000.0,14906.0,24844.0,0.1842,1,7492.42,7316.94,7554.975,-0.024043451456575715,0.17202075332302258,1.0143467741935484,0.9946986294797779,213884.8,0.6306151722796571,6407.15,103217.0,8853.1,167027.0,8772.85,320303.0,45.13250925164443
2019-07-03,BAJAJFINSERV,EQ,6609.15,6580.1,6668.6,6565.0,6581.7,6598.5,6604.54,199032.0,131000000000000.0,25320.0,57529.0,0.289,1,7376.94,7355.925,7449.57,0.055236602645087896,0.1401159695040253,1.0157806549885757,0.9972114874592711,210891.0,0.9437671593382363,6253.1,134879.0,6407.15,103217.0,8853.1,167027.0,46.5948438386826
2019-07-05,BAJAJFINSERV,EQ,7667.95,7684.0,7698.75,7525.0,7553.0,7561.95,7609.73,103553.0,78800000000000.0,15771.0,24334.0,0.235,1,7134.76,7451.205,7376.155000000001,0.14601045692202774,0.14554525293168588,1.0230897009966777,1.01614001679461,197554.2,0.5241751377596628,6598.5,199032.0,6253.1,134879.0,6407.15,103217.0,50.553592485558184
2019-07-06,BAJAJFINSERV,EQ,8125.2,8160.0,8245.0,8103.4,8186.95,8202.35,8183.58,159028.0,130000000000000.0,16962.0,31451.0,0.1978,0,7004.610000000001,7504.6449999999995,7485.4175000000005,0.08468715080105005,0.13951009990059113,1.0174741466544908,0.9948368455381689,201574.6,0.7889287638422698,7561.95,103553.0,6598.5,199032.0,6253.1,134879.0,53.045101540541694
2019-07-08,BAJAJFINSERV,EQ,7096.35,7115.0,7190.0,7076.45,7156.85,7152.45,7149.05,395853.0,283000000000000.0,56648.0,114586.0,0.2895,1,7153.67,7407.37,7515.852499999999,-0.127999902466976,0.14550153236776464,1.0160461813479924,0.9947640319051514,223496.3,1.7711836840251942,8202.35,159028.0,7561.95,103553.0,6598.5,199032.0,48.7115774454246
2019-07-10,BAJAJFINSERV,EQ,8300.75,8295.0,8355.0,8190.0,8240.0,8220.0,8278.57,276990.0,229000000000000.0,27601.0,62593.0,0.226,1,7547.05,7519.735000000001,7556.9625,0.14925654845542446,0.14552962803351996,1.02014652014652,1.0091240875912408,216200.8,1.2811700974279467,7152.45,395853.0,8202.35,159028.0,7561.95,103553.0,52.92300768927094
2019-07-11,BAJAJFINSERV,EQ,8772.85,8798.0,8859.7,8762.05,8827.4,8832.9,8815.72,213383.0,188000000000000.0,26266.0,46514.0,0.218,0,7993.93,7685.435,7576.839999999999,0.07456204379562048,0.14624093259032012,1.0111446522217975,0.9960488627744003,207326.5,1.0292123775783606,8220.0,276990.0,7152.45,395853.0,8202.35,159028.0,55.197570402884544
2019-08-01,BAJAJFINSERV,EQ,6407.15,6430.0,6460.0,6355.0,6442.0,6443.05,6407.87,111249.0,71300000000000.0,11483.0,23364.0,0.21,0,7770.15,7452.454999999999,7549.6449999999995,-0.2705623294727665,0.1573110335727702,1.016522423288749,0.9979745617370654,186421.1,0.5967618472372495,8832.9,213383.0,8220.0,276990.0,7152.45,395853.0,45.88756514511866
2019-08-02,BAJAJFINSERV,EQ,6253.1,6254.6,6294.45,6150.95,6178.0,6182.7,6240.66,138456.0,86400000000000.0,19600.0,48384.0,0.3495,1,7366.219999999999,7185.415000000001,7508.727499999999,-0.04040788136053586,0.15714131279120092,1.0233297295539714,1.0116292234784157,183564.0,0.7542655422631889,6443.05,111249.0,8832.9,213383.0,8220.0,276990.0,44.99716195079059
2019-08-03,BAJAJFINSERV,EQ,6598.5,6570.0,6640.0,6550.0,6616.5,6616.95,6596.29,144867.0,95600000000000.0,16510.0,32771.0,0.2262,1,7259.12,7206.3949999999995,7397.2875,0.07023630452714835,0.13112449947458035,1.0137404580152671,0.9929045859497201,187729.0,0.7716815196373495,6182.7,138456.0,6443.05,111249.0,8832.9,213383.0,46.84968848848339
2019-08-04,BAJAJFINSERV,EQ,7397.8,7438.8,7440.0,7310.0,7321.3,7347.25,7364.33,165975.0,122000000000000.0,16711.0,37491.0,0.2259,0,7084.57,7315.8099999999995,7316.375,0.11036806988113868,0.13391312056050403,1.0177838577291383,1.012460444383953,190838.6,0.869713988679439,6616.95,144867.0,6182.7,138456.0,6443.05,111249.0,49.90542691681936
2019-08-05,BAJAJFINSERV,EQ,7561.95,7550.0,7551.0,7312.3,7345.0,7345.75,7403.36,230383.0,171000000000000.0,30277.0,59811.0,0.2596,1,6787.139999999999,7390.534999999999,7373.2300000000005,-0.00020415801830619973,0.13367602807845838,1.0326436278599072,1.0278051934792227,193973.7,1.1877022503566204,7347.25,165975.0,6616.95,144867.0,6182.7,138456.0,49.899081245805256
2019-08-07,BAJAJFINSERV,EQ,8435.35,8499.9,8499.9,7463.05,7581.9,7593.05,7778.71,826206.0,643000000000000.0,95212.0,235416.0,0.2849,0,7017.139999999999,7393.6449999999995,7422.425,0.03366572507912746,0.12639375202446454,1.1389311340537716,1.1194315854630221,266239.0,3.103249336122807,7345.75,230383.0,7347.25,165975.0,6616.95,144867.0,51.00518892050386
2019-08-08,BAJAJFINSERV,EQ,7152.45,7200.05,7376.3,7128.0,7355.0,7290.45,7199.58,243718.0,175000000000000.0,23833.0,44980.0,0.1846,1,7238.6900000000005,7302.455,7403.55,-0.03985223329228704,0.12415315083653858,1.034834455667789,0.9876002167218759,274708.0,0.8871893064635904,7593.05,826206.0,7345.75,230383.0,7347.25,165975.0,49.56326897558847
2019-08-11,BAJAJFINSERV,EQ,8832.9,8795.0,8950.0,8750.0,8812.0,8818.85,8853.34,294904.0,261000000000000.0,34977.0,52673.0,0.1786,0,7679.0700000000015,7469.094999999999,7438.2325,0.2096441234766031,0.1323534241698067,1.022857142857143,0.9972955657483685,264613.1,1.1144724127414705,7290.45,243718.0,7593.05,826206.0,7345.75,230383.0,56.28538809894494
2019-09-01,BAJAJFINSERV,EQ,6443.05,6460.0,6476.0,6365.0,6425.0,6399.1,6412.72,159769.0,102000000000000.0,17959.0,41196.0,0.2578,1,7489.4400000000005,7287.005,7403.370000000001,-0.27438384823418016,0.1555842279605207,1.017439120188531,1.0095169633229673,252891.0,0.6317702092996588,8818.85,294904.0,7290.45,243718.0,7593.05,826206.0,45.8635349053398
2019-09-04,BAJAJFINSERV,EQ,7347.25,7340.0,7400.0,7272.0,7371.0,7379.2,7324.23,159866.0,117000000000000.0,19977.0,41104.0,0.2571,1,7496.13,7141.635,7413.534999999999,0.15316216342923217,0.16232163830731708,1.0176017601760177,0.9946877710320903,247539.3,0.6458206838267702,6399.1,159769.0,8818.85,294904.0,7290.45,243718.0,49.909216373948546
2019-09-05,BAJAJFINSERV,EQ,7345.75,7305.0,7494.2,7278.0,7494.2,7467.3,7408.6,238193.0,176000000000000.0,25858.0,35896.0,0.1507,1,7470.9800000000005,7244.06,7348.2575000000015,0.011938963573287165,0.13284225488397267,1.029705963176697,0.9782652364308384,260233.7,0.915304205412289,7379.2,159866.0,6399.1,159769.0,8818.85,294904.0,50.268981734692375
2019-09-07,BAJAJFINSERV,EQ,7593.05,7590.0,7934.35,7418.95,7812.0,7855.4,7730.22,1267816.0,980000000000000.0,154282.0,261791.0,0.2065,0,7583.970000000001,7411.33,7298.3725,0.05197327012440911,0.13111150924486267,1.069470747208163,0.9662143239045753,373169.7,3.3974248177169795,7467.3,238193.0,7379.2,159866.0,6399.1,159769.0,51.907645962940514
2019-09-08,BAJAJFINSERV,EQ,7290.45,7355.0,7590.0,7325.0,7494.0,7504.0,7474.95,416412.0,311000000000000.0,39329.0,68621.0,0.1648,0,7321.0,7500.035000000001,7353.215000000001,-0.044733559080377794,0.13248347533992297,1.0361774744027303,0.9801439232409381,400324.2,1.0401869284944552,7855.4,1267816.0,7467.3,238193.0,7379.2,159866.0,50.29179047757525
2019-09-09,BAJAJFINSERV,EQ,7175.9,7160.0,7357.4,7137.1,7303.0,7323.95,7276.66,397840.0,289000000000000.0,37327.0,95324.0,0.2396,1,7505.969999999999,7497.705,7406.7575,-0.02399386993603414,0.12920343261404788,1.0308668787042354,0.9776145386028031,423510.7,0.9393859470374656,7504.0,416412.0,7855.4,1267816.0,7467.3,238193.0,49.44251652897746
