Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Will_Grow
2016-02-12,BAJAJFINSERV,EQ,2939.3,2935.0,2999.0,2923.05,2979.0,2977.65,2970.57,159690.0,47400000000000.0,31697.0,92736.0,0.5807,0
2016-03-02,BAJAJFINSERV,EQ,1818.1,1818.0,1939.0,1735.05,1868.0,1878.55,1855.4,251352.0,46600000000000.0,24439.0,100603.0,0.4002,0
2016-03-03,BAJAJFINSERV,EQ,1718.0,1723.4,1735.9,1655.65,1685.0,1675.2,1687.7,47590.0,8030000000000.0,5437.0,37252.0,0.7828,1
2016-03-05,BAJAJFINSERV,EQ,1940.9,1955.95,1990.0,1931.0,1942.0,1947.8,1956.86,70815.0,13900000000000.0,5948.0,38333.0,0.5413,0
2016-03-06,BAJAJFINSERV,EQ,1851.4,1870.0,1920.95,1845.0,1860.0,1855.8,1892.82,169990.0,32200000000000.0,17525.0,123885.0,0.7288,1
2016-03-08,BAJAJFINSERV,EQ,2726.1,2748.0,2748.95,2601.0,2650.3,2645.5,2669.2,247573.0,66100000000000.0,22326.0,83146.0,0.3358,1
2016-03-10,BAJAJFINSERV,EQ,3069.55,3109.0,3201.9,3102.0,3188.05,3194.65,3183.49,167480.0,53300000000000.0,21789.0,96043.0,0.5735,1
2016-03-11,BAJAJFINSERV,EQ,3372.55,3372.0,3398.0,3323.05,3351.0,3347.75,3360.54,85341.0,28700000000000.0,16164.0,41329.0,0.4843,0
2016-04-01,BAJAJFINSERV,EQ,1983.8,1984.0,1989.95,1953.0,1964.0,1959.5,1966.19,16633.0,3270000000000.0,2841.0,9832.0,0.5911,0
2016-04-02,BAJAJFINSERV,EQ,1878.55,1882.0,1915.7,1850.0,1885.0,1880.8,1875.8,93061.0,17500000000000.0,8437.0,55354.0,0.5948,0
2016-04-03,BAJAJFINSERV,EQ,1675.2,1698.65,1705.0,1662.25,1669.5,1670.5,1684.35,25570.0,4310000000000.0,4983.0,16818.0,0.6577,1
2016-04-04,BAJAJFINSERV,EQ,1746.75,1762.0,1763.95,1747.5,1750.0,1751.3,1753.6,36360.0,6380000000000.0,2360.0,28949.0,0.7962,1
2016-04-05,BAJAJFINSERV,EQ,1947.8,1922.1,1944.9,1893.0,1893.0,1893.45,1908.61,45069.0,8600000000000.0,5040.0,26674.0,0.5918,1
2016-04-07,BAJAJFINSERV,EQ,2354.8,2370.0,2399.7,2328.8,2360.0,2351.75,2371.28,165371.0,39200000000000.0,14713.0,67056.0,0.4055,1
2016-04-08,BAJAJFINSERV,EQ,2645.5,2676.0,2735.0,2621.1,2656.0,2668.6,2672.56,205738.0,55000000000000.0,15563.0,75447.0,0.3667,1
2016-04-10,BAJAJFINSERV,EQ,3194.65,3236.9,3240.5,3174.2,3200.0,3199.85,3208.55,182588.0,58600000000000.0,35193.0,111612.0,0.6113,0
2016-04-11,BAJAJFINSERV,EQ,3347.75,3347.8,3360.0,3181.0,3185.0,3196.7,3247.11,233335.0,75800000000000.0,32410.0,119902.0,0.5139,0
2016-05-01,BAJAJFINSERV,EQ,1959.5,1965.85,1979.95,1935.1,1938.0,1946.0,1950.89,28971.0,5650000000000.0,3695.0,18676.0,0.6446,0
2016-05-02,BAJAJFINSERV,EQ,1880.8,1894.95,1919.25,1880.0,1908.0,1908.6,1903.14,73964.0,14100000000000.0,4922.0,52534.0,0.7103,0
2016-05-04,BAJAJFINSERV,EQ,1751.3,1751.35,1755.0,1737.0,1754.0,1748.8,1746.6,27371.0,4780000000000.0,1770.0,15525.0,0.5672,1
2016-05-05,BAJAJFINSERV,EQ,1893.45,1895.3,1932.0,1879.95,1890.0,1888.05,1906.6,38210.0,7290000000000.0,4552.0,18794.0,0.4919,1
2016-05-07,BAJAJFINSERV,EQ,2351.75,2389.0,2389.0,2306.0,2319.8,2314.65,2339.11,81604.0,19100000000000.0,7366.0,36921.0,0.4524,1
2016-05-08,BAJAJFINSERV,EQ,2668.6,2679.0,2708.65,2634.0,2675.0,2669.7,2674.05,146436.0,39200000000000.0,9429.0,59020.0,0.403,1
2016-05-10,BAJAJFINSERV,EQ,3199.85,3228.0,3228.0,3110.4,3168.0,3154.65,3169.91,116651.0,37000000000000.0,16998.0,64077.0,0.5493,0
2016-05-12,BAJAJFINSERV,EQ,2977.65,2990.0,3095.0,2980.0,3000.0,3031.65,3018.5,147477.0,44500000000000.0,25305.0,80273.0,0.5443,0
2016-06-01,BAJAJFINSERV,EQ,1946.0,1947.95,1955.0,1931.0,1943.0,1938.55,1943.11,18352.0,3570000000000.0,2467.0,11249.0,0.613,0
2016-06-04,BAJAJFINSERV,EQ,1748.8,1741.2,1783.0,1741.2,1769.0,1765.45,1768.73,24566.0,4350000000000.0,2660.0,10396.0,0.4232,1
2016-06-05,BAJAJFINSERV,EQ,1888.05,1899.0,1899.0,1864.8,1872.0,1873.15,1875.62,35510.0,6660000000000.0,3972.0,21840.0,0.615,0
2016-06-06,BAJAJFINSERV,EQ,1855.8,1855.0,1892.0,1854.95,1865.0,1866.0,1871.12,48081.0,9000000000000.0,3829.0,29786.0,0.6195,1
2016-06-09,BAJAJFINSERV,EQ,3052.5,3079.7,3088.0,3055.0,3070.0,3073.5,3073.38,106428.0,32700000000000.0,12871.0,54982.0,0.5166,1
2016-06-10,BAJAJFINSERV,EQ,3154.65,3187.9,3188.0,3152.0,3165.0,3159.45,3167.43,159232.0,50400000000000.0,23438.0,109624.0,0.6885,0
2016-06-12,BAJAJFINSERV,EQ,3031.65,3029.0,3044.0,2990.0,3000.0,2999.0,3009.83,213031.0,64100000000000.0,36318.0,157943.0,0.7414,0
2016-07-01,BAJAJFINSERV,EQ,1938.55,1946.0,1946.0,1905.0,1930.0,1927.05,1924.29,31399.0,6040000000000.0,2357.0,8757.0,0.2789,0
2016-07-04,BAJAJFINSERV,EQ,1765.45,1774.95,1776.8,1753.2,1760.05,1763.85,1766.86,11308.0,2000000000000.0,1221.0,5765.0,0.5098,1
2016-07-06,BAJAJFINSERV,EQ,1866.0,1883.0,1884.0,1858.0,1878.7,1876.75,1872.73,62687.0,11700000000000.0,3208.0,48753.0,0.7777,1
2016-07-07,BAJAJFINSERV,EQ,2314.65,2326.0,2339.9,2300.0,2313.8,2323.8,2320.62,70960.0,16500000000000.0,8377.0,29797.0,0.4199,1
2016-07-09,BAJAJFINSERV,EQ,3073.5,3062.5,3099.0,3040.0,3076.0,3057.35,3063.08,107109.0,32800000000000.0,11078.0,43880.0,0.4097,1
2016-07-10,BAJAJFINSERV,EQ,3159.45,3168.0,3168.0,3111.0,3150.8,3149.85,3143.2,90612.0,28500000000000.0,15953.0,52876.0,0.5835,0
2016-07-11,BAJAJFINSERV,EQ,3196.7,3248.0,3287.0,3115.1,3130.0,3141.45,3208.5,338349.0,109000000000000.0,37847.0,235010.0,0.6946,0
2016-07-12,BAJAJFINSERV,EQ,2999.0,3020.0,3020.0,2946.1,2970.0,2957.2,2977.82,71578.0,21300000000000.0,9416.0,42862.0,0.5988,0
2016-08-01,BAJAJFINSERV,EQ,1927.05,1947.95,2045.0,1926.5,1998.0,2000.4,2000.02,77557.0,15500000000000.0,7195.0,39166.0,0.505,0
2016-08-02,BAJAJFINSERV,EQ,1908.6,1890.05,1902.1,1829.05,1833.0,1835.6,1850.89,67272.0,12500000000000.0,8066.0,42889.0,0.6375,0
2016-08-03,BAJAJFINSERV,EQ,1670.5,1688.0,1688.0,1661.0,1669.7,1669.75,1678.4,171635.0,28800000000000.0,3967.0,165772.0,0.9658,1
2016-08-04,BAJAJFINSERV,EQ,1763.85,1763.0,1771.0,1740.05,1755.0,1749.9,1754.1,127143.0,22300000000000.0,1201.0,123730.0,0.9732,1
2016-08-06,BAJAJFINSERV,EQ,1876.75,1877.0,1902.9,1850.55,1859.85,1860.2,1866.38,57478.0,10700000000000.0,2526.0,48533.0,0.8444,1
2016-08-07,BAJAJFINSERV,EQ,2323.8,2313.85,2323.2,2292.05,2306.05,2306.05,2307.36,41234.0,9510000000000.0,2857.0,16515.0,0.4005,1
2016-08-08,BAJAJFINSERV,EQ,2669.7,2690.0,2698.0,2624.6,2635.0,2642.05,2655.6,90897.0,24100000000000.0,10114.0,42337.0,0.4658,1
2016-08-09,BAJAJFINSERV,EQ,3057.35,3076.7,3155.0,3050.0,3130.0,3129.4,3093.0,350855.0,109000000000000.0,26289.0,197363.0,0.5625,0
2016-08-11,BAJAJFINSERV,EQ,3141.45,3160.0,3188.0,3020.0,3104.5,3072.05,3054.99,340893.0,104000000000000.0,47170.0,234472.0,0.6878,0
2016-08-12,BAJAJFINSERV,EQ,2957.2,2970.1,3000.25,2961.1,2987.0,2995.4,2987.37,93049.0,27800000000000.0,9252.0,70462.0,0.7573,0
2016-09-02,BAJAJFINSERV,EQ,1835.6,1820.0,1820.0,1770.4,1796.5,1784.2,1785.55,30720.0,5490000000000.0,5292.0,17455.0,0.5682,0
2016-09-03,BAJAJFINSERV,EQ,1669.75,1679.0,1687.0,1669.95,1679.4,1678.2,1678.35,16876.0,2830000000000.0,2369.0,12276.0,0.7274,1
2016-09-05,BAJAJFINSERV,EQ,1873.15,1876.0,1910.05,1870.0,1875.0,1880.15,1885.56,49162.0,9270000000000.0,4354.0,30119.0,0.6126,0
2016-09-06,BAJAJFINSERV,EQ,1860.2,1862.3,1877.0,1831.5,1838.0,1840.35,1849.98,50087.0,9270000000000.0,3315.0,37919.0,0.7571,1
2016-09-08,BAJAJFINSERV,EQ,2642.05,2653.7,2662.0,2576.15,2600.0,2604.75,2618.47,136262.0,35700000000000.0,11300.0,59469.0,0.4364,1
2016-09-09,BAJAJFINSERV,EQ,3129.4,3164.0,3164.0,3017.0,3023.05,3034.4,3088.73,128166.0,39600000000000.0,11481.0,74678.0,0.5827,0
2016-09-11,BAJAJFINSERV,EQ,3072.05,2950.0,3185.95,2480.0,3039.0,3032.45,2968.15,222034.0,65900000000000.0,22801.0,117309.0,0.5283,0
2016-09-12,BAJAJFINSERV,EQ,2995.4,3009.9,3009.95,2983.0,2987.65,2997.15,2996.85,75328.0,22600000000000.0,12569.0,49996.0,0.6637,0
2016-10-02,BAJAJFINSERV,EQ,1784.2,1781.2,1818.0,1752.2,1817.95,1789.6,1774.84,27976.0,4970000000000.0,3113.0,19011.0,0.6795,0
2016-10-03,BAJAJFINSERV,EQ,1678.2,1681.6,1750.0,1675.0,1682.15,1687.85,1691.34,25795.0,4360000000000.0,2826.0,18427.0,0.7144,1
2016-10-05,BAJAJFINSERV,EQ,1880.15,1890.0,1895.9,1850.0,1859.0,1858.8,1871.06,31293.0,5860000000000.0,3433.0,18458.0,0.5898,0
2016-10-06,BAJAJFINSERV,EQ,1840.35,1850.0,1850.0,1800.15,1809.7,1812.15,1825.65,78984.0,14400000000000.0,12425.0,66441.0,0.8412,1
2016-10-08,BAJAJFINSERV,EQ,2604.75,2614.0,2749.0,2614.0,2692.1,2695.5,2690.0,272747.0,73400000000000.0,22278.0,112136.0,0.4111,1
2016-10-10,BAJAJFINSERV,EQ,3149.85,3153.15,3166.85,3110.0,3111.0,3119.9,3125.92,107671.0,33700000000000.0,19919.0,73757.0,0.685,0
2016-10-11,BAJAJFINSERV,EQ,3032.45,3087.7,3140.0,3054.6,3075.0,3089.45,3096.31,240541.0,74500000000000.0,29102.0,167580.0,0.6967,0
2016-11-01,BAJAJFINSERV,EQ,2000.4,1979.35,1998.0,1930.1,1937.0,1943.4,1961.23,68441.0,13400000000000.0,5816.0,46976.0,0.6864,0
2016-11-02,BAJAJFINSERV,EQ,1789.6,1790.0,1808.7,1685.65,1687.1,1696.55,1750.33,184118.0,32200000000000.0,6361.0,155753.0,0.8459,0
2016-11-03,BAJAJFINSERV,EQ,1687.85,1685.0,1686.9,1631.0,1645.0,1646.0,1647.87,48843.0,8050000000000.0,3578.0,39494.0,0.8086,1
2016-11-04,BAJAJFINSERV,EQ,1749.9,1760.0,1806.35,1755.4,1778.15,1778.0,1773.63,118708.0,21100000000000.0,5488.0,95696.0,0.8061,1
2016-11-05,BAJAJFINSERV,EQ,1858.8,1840.0,1879.7,1840.0,1874.0,1873.1,1865.88,32839.0,6130000000000.0,3050.0,20799.0,0.6334,1
2016-11-07,BAJAJFINSERV,EQ,2306.05,2325.0,2399.0,2320.0,2358.0,2359.15,2367.03,282287.0,66800000000000.0,16500.0,130799.0,0.4634,1
2016-11-08,BAJAJFINSERV,EQ,2695.5,2700.0,2778.0,2680.0,2777.0,2760.55,2735.95,197825.0,54100000000000.0,16079.0,76537.0,0.3869,1
2016-11-11,BAJAJFINSERV,EQ,3089.45,3049.95,3117.45,2895.0,3018.05,3021.85,2997.57,354680.0,106000000000000.0,51561.0,240112.0,0.677,0
2016-12-01,BAJAJFINSERV,EQ,1943.4,1958.95,1975.05,1940.0,1959.5,1957.5,1957.62,22626.0,4430000000000.0,2570.0,11527.0,0.5095,0
2016-12-02,BAJAJFINSERV,EQ,1696.55,1728.9,1728.9,1608.7,1700.0,1701.05,1657.42,34045.0,5640000000000.0,4184.0,18828.0,0.553,1
2016-12-04,BAJAJFINSERV,EQ,1778.0,1782.0,1788.0,1765.0,1772.5,1778.55,1772.28,97783.0,17300000000000.0,3353.0,88511.0,0.9052,1
2016-12-05,BAJAJFINSERV,EQ,1873.1,1883.0,1937.0,1883.0,1886.1,1893.05,1911.34,103350.0,19800000000000.0,8134.0,48618.0,0.4704,1
2016-12-07,BAJAJFINSERV,EQ,2359.15,2375.0,2490.35,2365.05,2430.0,2429.1,2431.77,279770.0,68000000000000.0,22274.0,101279.0,0.362,1
2016-12-08,BAJAJFINSERV,EQ,2760.55,2710.0,2780.0,2673.95,2757.5,2770.85,2729.7,174893.0,47700000000000.0,20155.0,84956.0,0.4858,1
2016-12-09,BAJAJFINSERV,EQ,3034.4,2970.0,2996.95,2884.95,2948.85,2942.9,2957.28,158032.0,46700000000000.0,16228.0,92713.0,0.5867,1
2016-12-12,BAJAJFINSERV,EQ,2997.15,2986.95,3048.0,2960.0,2977.25,2975.25,3007.93,105499.0,31700000000000.0,11582.0,52217.0,0.495,1
2017-01-02,BAJAJFINSERV,EQ,3245.85,3270.0,3347.0,3166.0,3328.0,3328.4,3272.96,124882.0,40900000000000.0,13423.0,53074.0,0.425,1
2017-01-03,BAJAJFINSERV,EQ,3914.15,3969.0,4020.0,3895.95,3910.0,3923.85,3963.72,121113.0,48000000000000.0,15512.0,43820.0,0.3618,1
2017-01-06,BAJAJFINSERV,EQ,4192.0,4141.0,4240.05,4141.0,4185.0,4205.6,4205.29,94518.0,39700000000000.0,9714.0,48747.0,0.5157,1
2017-01-08,BAJAJFINSERV,EQ,4991.85,5025.0,5084.4,4990.0,5068.9,5067.25,5051.55,146487.0,74000000000000.0,16029.0,49278.0,0.3364,1
2017-01-09,BAJAJFINSERV,EQ,5502.85,5530.0,5573.0,5480.1,5486.0,5495.3,5523.18,91200.0,50400000000000.0,13150.0,36628.0,0.4016,0
2017-01-11,BAJAJFINSERV,EQ,5010.35,5050.0,5099.0,5000.0,5025.0,5022.6,5048.02,99629.0,50300000000000.0,10573.0,42923.0,0.4308,1
2017-01-12,BAJAJFINSERV,EQ,5214.1,5213.75,5282.25,5060.0,5075.3,5098.85,5176.89,98823.0,51200000000000.0,11407.0,34190.0,0.346,0
2017-02-01,BAJAJFINSERV,EQ,2894.85,2898.0,2979.0,2858.8,2974.0,2949.65,2920.41,77962.0,22800000000000.0,6743.0,29791.0,0.3821,1
2017-02-02,BAJAJFINSERV,EQ,3328.4,3335.0,3510.0,3280.0,3478.0,3462.1,3404.52,170594.0,58100000000000.0,16331.0,73953.0,0.4335,1
2017-02-03,BAJAJFINSERV,EQ,3923.85,3940.0,3959.95,3846.75,3849.95,3875.5,3906.79,88498.0,34600000000000.0,11141.0,43318.0,0.4895,1
2017-02-05,BAJAJFINSERV,EQ,4575.65,4580.75,4671.75,4520.0,4556.0,4566.15,4571.36,121557.0,55600000000000.0,14660.0,60348.0,0.4965,0
2017-02-06,BAJAJFINSERV,EQ,4205.6,4220.0,4321.85,4205.1,4290.1,4305.8,4268.91,127932.0,54600000000000.0,14074.0,64787.0,0.5064,1
2017-02-08,BAJAJFINSERV,EQ,5067.25,5070.0,5100.0,4984.4,4990.0,5002.35,5025.86,142369.0,71600000000000.0,23078.0,62738.0,0.4407,0
2017-02-11,BAJAJFINSERV,EQ,5022.6,5068.0,5068.0,4970.0,4978.0,4982.15,5018.64,79540.0,39900000000000.0,9119.0,30240.0,0.3802,0
2017-03-01,BAJAJFINSERV,EQ,2949.65,2950.0,3045.0,2940.1,3007.0,3016.65,2998.25,89363.0,26800000000000.0,6602.0,33068.0,0.37,1
2017-03-02,BAJAJFINSERV,EQ,3462.1,3490.0,3500.0,3400.0,3438.0,3419.95,3441.02,68814.0,23700000000000.0,8975.0,31945.0,0.4642,1
2017-03-03,BAJAJFINSERV,EQ,3875.5,3846.7,3867.55,3740.0,3745.2,3761.75,3783.65,100341.0,38000000000000.0,12895.0,42018.0,0.4188,1
2017-03-04,BAJAJFINSERV,EQ,4098.4,4098.4,4133.95,4065.0,4098.95,4098.25,4098.56,45544.0,18700000000000.0,5904.0,20506.0,0.4502,1
2017-03-05,BAJAJFINSERV,EQ,4566.15,4589.0,4650.0,4550.0,4565.0,4562.9,4579.12,85470.0,39100000000000.0,9868.0,40489.0,0.4737,0
2017-03-07,BAJAJFINSERV,EQ,4118.7,4125.0,4168.6,4092.95,4130.0,4130.7,4122.36,108062.0,44500000000000.0,19366.0,56118.0,0.5193,1
2017-03-08,BAJAJFINSERV,EQ,5002.35,5027.7,5177.7,5010.0,5105.0,5115.05,5106.2,311578.0,159000000000000.0,36401.0,129236.0,0.4148,1
2017-03-10,BAJAJFINSERV,EQ,5154.45,5210.0,5344.85,5141.0,5315.05,5325.45,5285.81,297740.0,157000000000000.0,30519.0,142863.0,0.4798,0
2017-03-11,BAJAJFINSERV,EQ,4982.15,4989.0,5082.2,4965.0,5020.0,5032.6,5033.83,123701.0,62300000000000.0,14733.0,43596.0,0.3524,0
2017-04-01,BAJAJFINSERV,EQ,3016.65,3020.05,3037.0,2947.6,2967.0,2960.85,2989.65,85592.0,25600000000000.0,7817.0,42956.0,0.5019,1
2017-04-05,BAJAJFINSERV,EQ,4562.9,4599.0,4619.8,4560.0,4564.0,4569.6,4581.25,79220.0,36300000000000.0,6904.0,46044.0,0.5812,0
2017-04-07,BAJAJFINSERV,EQ,4130.7,4149.0,4189.0,4105.4,4113.2,4132.7,4158.37,87938.0,36600000000000.0,13163.0,42155.0,0.4794,1
2017-04-08,BAJAJFINSERV,EQ,5115.05,5121.0,5341.8,5118.6,5309.0,5308.15,5228.1,268186.0,140000000000000.0,23492.0,90442.0,0.3372,1
2017-04-09,BAJAJFINSERV,EQ,5495.3,5495.0,5495.0,5345.05,5380.0,5377.25,5413.28,121880.0,66000000000000.0,13418.0,42263.0,0.3468,0
2017-04-10,BAJAJFINSERV,EQ,5325.45,5348.0,5348.0,5250.0,5280.0,5274.5,5296.06,116412.0,61700000000000.0,16798.0,39093.0,0.3358,0
2017-04-12,BAJAJFINSERV,EQ,5098.85,5100.0,5137.0,5005.0,5065.0,5056.8,5044.74,131794.0,66500000000000.0,20631.0,72655.0,0.5513,0
2017-05-01,BAJAJFINSERV,EQ,2960.85,2984.1,3024.0,2970.0,3019.0,3018.45,3003.22,76912.0,23100000000000.0,10516.0,37331.0,0.4854,1
2017-05-04,BAJAJFINSERV,EQ,4098.25,4091.0,4167.45,4086.0,4121.0,4128.8,4132.45,92521.0,38200000000000.0,18377.0,42043.0,0.4544,1
2017-05-05,BAJAJFINSERV,EQ,4569.6,4564.0,4589.0,4355.6,4395.05,4428.4,4444.4,120140.0,53400000000000.0,12895.0,60014.0,0.4995,0
2017-05-06,BAJAJFINSERV,EQ,4305.8,4339.0,4343.45,4298.0,4299.0,4304.75,4318.37,57413.0,24800000000000.0,6503.0,22712.0,0.3956,0
2017-05-07,BAJAJFINSERV,EQ,4132.7,4135.15,4174.0,4118.4,4170.0,4149.25,4144.11,179431.0,74400000000000.0,20469.0,134105.0,0.7474,1
2017-05-09,BAJAJFINSERV,EQ,5377.25,5401.0,5444.4,5374.2,5400.0,5395.9,5402.89,105781.0,57200000000000.0,12493.0,52361.0,0.495,0
2017-05-10,BAJAJFINSERV,EQ,5274.5,5299.0,5326.0,5209.3,5255.85,5258.7,5291.3,128849.0,68200000000000.0,21280.0,53836.0,0.4178,0
2017-05-12,BAJAJFINSERV,EQ,5056.8,5051.05,5084.3,4982.8,5001.5,5003.65,5017.23,154886.0,77700000000000.0,13593.0,88629.0,0.5722,0
2017-06-01,BAJAJFINSERV,EQ,3018.45,3018.0,3021.0,2968.0,2976.0,2978.55,2993.95,57125.0,17100000000000.0,5798.0,28436.0,0.4978,1
2017-06-02,BAJAJFINSERV,EQ,3419.95,3452.0,3748.0,3429.1,3730.0,3721.95,3643.23,386613.0,141000000000000.0,31332.0,140947.0,0.3646,1
2017-06-03,BAJAJFINSERV,EQ,3761.75,3784.0,3849.0,3775.0,3815.1,3817.7,3824.92,81752.0,31300000000000.0,9930.0,37632.0,0.4603,1
2017-06-04,BAJAJFINSERV,EQ,4128.8,4128.8,4195.15,4106.25,4168.05,4178.35,4160.25,55202.0,23000000000000.0,6458.0,26674.0,0.4832,1
2017-06-06,BAJAJFINSERV,EQ,4304.75,4340.0,4340.05,4176.0,4248.0,4244.1,4239.62,92133.0,39100000000000.0,10300.0,40596.0,0.4406,0
2017-06-07,BAJAJFINSERV,EQ,4149.25,4162.0,4198.95,4120.2,4125.0,4151.5,4158.96,98393.0,40900000000000.0,11536.0,64249.0,0.653,1
2017-06-09,BAJAJFINSERV,EQ,5395.9,5389.9,5520.0,5352.3,5450.0,5456.15,5471.68,258895.0,142000000000000.0,34797.0,122305.0,0.4724,0
2017-06-10,BAJAJFINSERV,EQ,5258.7,5285.0,5354.0,5245.55,5297.0,5297.95,5305.97,257532.0,137000000000000.0,24454.0,98190.0,0.3813,0
2017-06-11,BAJAJFINSERV,EQ,5032.6,5030.0,5050.0,4992.0,5010.0,5009.6,5011.37,79496.0,39800000000000.0,7156.0,35480.0,0.4463,0
2017-06-12,BAJAJFINSERV,EQ,5003.65,4970.05,5032.95,4905.0,4967.0,4964.65,4978.09,208715.0,104000000000000.0,32698.0,105190.0,0.504,0
2017-07-02,BAJAJFINSERV,EQ,3721.95,3738.0,3777.8,3655.0,3684.0,3691.25,3708.3,154712.0,57400000000000.0,16678.0,52108.0,0.3368,1
2017-07-03,BAJAJFINSERV,EQ,3817.7,3839.0,3858.0,3781.0,3791.0,3805.1,3817.58,72461.0,27700000000000.0,10900.0,31188.0,0.4304,1
2017-07-04,BAJAJFINSERV,EQ,4178.35,4155.0,4290.05,4140.45,4221.9,4226.2,4240.45,147025.0,62300000000000.0,24580.0,65791.0,0.4475,1
2017-07-06,BAJAJFINSERV,EQ,4244.1,4274.95,4280.0,4181.2,4275.0,4254.15,4220.6,94267.0,39800000000000.0,11573.0,44139.0,0.4682,0
2017-07-07,BAJAJFINSERV,EQ,4151.5,4140.5,4153.3,4080.0,4108.6,4115.9,4115.88,93621.0,38500000000000.0,12760.0,49796.0,0.5319,1
2017-07-08,BAJAJFINSERV,EQ,5308.15,5310.8,5495.0,5310.8,5435.0,5433.05,5416.86,243057.0,132000000000000.0,30253.0,79588.0,0.3274,1
2017-07-09,BAJAJFINSERV,EQ,5456.15,5500.0,5650.0,5460.0,5635.0,5623.8,5556.06,356624.0,198000000000000.0,42962.0,154033.0,0.4319,0
2017-07-11,BAJAJFINSERV,EQ,5009.6,5038.0,5038.0,4955.0,4976.0,4981.0,4990.9,101453.0,50600000000000.0,8714.0,57389.0,0.5657,1
2017-07-12,BAJAJFINSERV,EQ,4964.65,4940.0,5093.0,4940.0,5069.35,5070.2,5041.68,120619.0,60800000000000.0,15910.0,50646.0,0.4199,0
2017-08-02,BAJAJFINSERV,EQ,3691.25,3700.0,3743.0,3605.0,3657.0,3663.0,3666.71,116934.0,42900000000000.0,14951.0,51407.0,0.4396,1
2017-08-03,BAJAJFINSERV,EQ,3805.1,3805.1,3862.0,3762.05,3836.0,3832.05,3804.32,72292.0,27500000000000.0,9799.0,29863.0,0.4131,1
2017-08-05,BAJAJFINSERV,EQ,4428.4,4448.7,4477.95,4391.6,4409.05,4420.95,4432.28,53386.0,23700000000000.0,5234.0,20773.0,0.3891,0
2017-08-06,BAJAJFINSERV,EQ,4254.15,4278.6,4310.0,4236.0,4267.9,4280.0,4276.38,58681.0,25100000000000.0,8309.0,28419.0,0.4843,1
2017-08-08,BAJAJFINSERV,EQ,5433.05,5479.0,5479.9,5302.25,5347.0,5336.1,5370.1,257108.0,138000000000000.0,29810.0,102730.0,0.3996,1
2017-08-09,BAJAJFINSERV,EQ,5623.8,5665.0,5680.0,5550.0,5594.8,5594.75,5600.36,178818.0,100000000000000.0,26992.0,62354.0,0.3487,0
2017-08-11,BAJAJFINSERV,EQ,4981.0,5005.0,5044.45,4950.0,5018.0,5022.7,5015.23,140928.0,70700000000000.0,11699.0,65283.0,0.4632,1
2017-08-12,BAJAJFINSERV,EQ,5070.2,5090.0,5147.7,5070.2,5111.35,5125.1,5116.32,141024.0,72200000000000.0,14311.0,91025.0,0.6455,0
2017-09-01,BAJAJFINSERV,EQ,2978.55,2981.0,3024.95,2970.0,2996.0,2992.65,3000.36,77239.0,23200000000000.0,5377.0,50680.0,0.6561,1
2017-09-02,BAJAJFINSERV,EQ,3663.0,3665.0,3704.75,3551.0,3560.0,3577.0,3606.3,123312.0,44500000000000.0,16690.0,61210.0,0.4964,1
2017-09-03,BAJAJFINSERV,EQ,3832.05,3811.0,3847.0,3776.0,3785.0,3804.85,3806.04,83678.0,31800000000000.0,9531.0,44982.0,0.5376,1
2017-09-05,BAJAJFINSERV,EQ,4420.95,4421.0,4455.0,4370.0,4375.75,4378.45,4388.76,49435.0,21700000000000.0,6934.0,25761.0,0.5211,0
2017-09-06,BAJAJFINSERV,EQ,4280.0,4299.0,4299.0,4190.9,4235.0,4242.2,4231.64,104304.0,44100000000000.0,20036.0,55323.0,0.5304,1
2017-09-08,BAJAJFINSERV,EQ,5336.1,5336.0,5336.0,5076.0,5076.0,5121.9,5199.45,225019.0,117000000000000.0,19802.0,98386.0,0.4372,1
2017-09-10,BAJAJFINSERV,EQ,5297.95,5318.85,5367.65,5290.0,5302.0,5305.8,5324.93,131215.0,69900000000000.0,12847.0,47141.0,0.3593,0
2017-09-11,BAJAJFINSERV,EQ,5022.7,5005.1,5094.0,4991.4,5005.2,5006.75,5023.92,139597.0,70100000000000.0,11227.0,64664.0,0.4632,0
2017-10-01,BAJAJFINSERV,EQ,2992.65,2996.0,3020.0,2990.0,2998.0,3010.15,3008.31,34970.0,10500000000000.0,5459.0,16560.0,0.4735,1
2017-10-02,BAJAJFINSERV,EQ,3577.0,3590.0,3661.0,3565.0,3651.0,3630.95,3633.58,170482.0,61900000000000.0,25536.0,106818.0,0.6266,1
2017-10-03,BAJAJFINSERV,EQ,3804.85,3802.5,3844.0,3792.35,3820.0,3826.05,3826.19,60087.0,23000000000000.0,9551.0,39214.0,0.6526,1
2017-10-04,BAJAJFINSERV,EQ,4226.2,4241.0,4390.0,4233.35,4358.0,4373.0,4321.32,161729.0,69900000000000.0,19309.0,65012.0,0.402,1
2017-10-05,BAJAJFINSERV,EQ,4378.45,4400.0,4431.8,4356.0,4360.0,4391.45,4405.12,104346.0,46000000000000.0,15471.0,70009.0,0.6709,0
2017-10-07,BAJAJFINSERV,EQ,4115.9,4116.1,4145.3,4090.7,4090.7,4103.0,4111.63,17464.0,7180000000000.0,1153.0,11132.0,0.6374,1
