Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
27-08-2015,ASIANPAINT,EQ,851.9,860,865,850.5,853.6,855,857.8,1335712,1.15E+14,46569,800233,0.5991
28-08-2015,ASIANPAINT,EQ,855,866.85,874.1,850,858,858.25,863.6,1077558,9.31E+13,29997,542142,0.5031
31-08-2015,ASIANPAINT,EQ,858.25,857,862.75,845.05,847.4,848.6,852.68,1260477,1.07E+14,41212,735298,0.5833
01-09-2015,ASIANPAINT,EQ,848.6,844,844.1,802.8,818.5,819.1,820.83,1438466,1.18E+14,46474,872648,0.6067
02-09-2015,ASIANPAINT,EQ,819.1,829.9,830,799.15,810.9,806,810.99,1500676,1.22E+14,58006,807580,0.5381
03-09-2015,ASIANPAINT,EQ,806,815,833,806.5,826,826.6,822.35,887079,7.29E+13,41881,435443,0.4909
04-09-2015,ASIANPAINT,EQ,826.6,824,824,792,813,812.85,804.88,1101752,8.87E+13,59523,515798,0.4682
07-09-2015,ASIANPAINT,EQ,812.85,815,819.95,785.05,787,788,801.33,874378,7.01E+13,39681,360682,0.4125
08-09-2015,ASIANPAINT,EQ,788,791.1,800,778,792,791.5,788.14,1489813,1.17E+14,44194,915664,0.6146
09-09-2015,ASIANPAINT,EQ,791.5,800,822.9,796,819.05,821.15,809.03,1412900,1.14E+14,45856,680326,0.4815
10-09-2015,ASIANPAINT,EQ,821.15,817,817,800.3,810,807.95,807.43,887236,7.16E+13,38122,326762,0.3683
11-09-2015,ASIANPAINT,EQ,807.95,815,824.9,810.55,816.5,816.15,818.44,1034469,8.47E+13,34736,519219,0.5019
14-09-2015,ASIANPAINT,EQ,816.15,822,842.4,819,838.05,840.25,833.07,1115176,9.29E+13,33959,424164,0.3804
15-09-2015,ASIANPAINT,EQ,840.25,840.1,848,823.6,829,831.1,834.04,832597,6.94E+13,25141,385386,0.4629
16-09-2015,ASIANPAINT,EQ,831.1,840,840,818.1,821.9,823.95,828.11,665278,5.51E+13,25656,292721,0.44
18-09-2015,ASIANPAINT,EQ,823.95,826,849.9,824,835.15,841.05,841.25,1139255,9.58E+13,34481,593454,0.5209
21-09-2015,ASIANPAINT,EQ,841.05,838.3,838.3,824,831.05,829.7,829.7,688544,5.71E+13,19821,247940,0.3601
22-09-2015,ASIANPAINT,EQ,829.7,831.2,839.4,802.1,806,804.7,820.23,826254,6.78E+13,39950,392887,0.4755
23-09-2015,ASIANPAINT,EQ,804.7,795.1,804,786.1,795.3,794.1,795.73,1281278,1.02E+14,47328,641518,0.5007
24-09-2015,ASIANPAINT,EQ,794.1,794.9,814,785.35,806.5,806.35,801.56,1503108,1.20E+14,44453,717229,0.4772
28-09-2015,ASIANPAINT,EQ,806.35,810,813,790.05,792.6,794.45,802.09,739132,5.93E+13,22754,321756,0.4353
29-09-2015,ASIANPAINT,EQ,794.45,783,809.9,780,806.75,804.8,800.62,1366194,1.09E+14,39718,784759,0.5744
30-09-2015,ASIANPAINT,EQ,804.8,808,844.9,807.9,841.3,841.6,827.98,1734244,1.44E+14,69318,960044,0.5536
01-10-2015,ASIANPAINT,EQ,841.6,845.8,849,836.15,839.05,839.65,841.44,633622,5.33E+13,25384,255051,0.4025
05-10-2015,ASIANPAINT,EQ,839.65,843,856.95,842.4,854.25,855.4,850.28,882680,7.51E+13,59325,463941,0.5256
06-10-2015,ASIANPAINT,EQ,855.4,859.9,864.1,849.7,852.6,853.7,858.42,779669,6.69E+13,25881,330422,0.4238
07-10-2015,ASIANPAINT,EQ,853.7,855,868,852.2,864.6,865.05,861.92,983606,8.48E+13,40447,399907,0.4066
08-10-2015,ASIANPAINT,EQ,865.05,865,879.95,860,874.95,874.15,870.03,952597,8.29E+13,30716,375768,0.3945
09-10-2015,ASIANPAINT,EQ,874.15,876.5,884.3,846.2,854.25,853.8,858.03,1362132,1.17E+14,43706,629364,0.462
12-10-2015,ASIANPAINT,EQ,853.8,857,865,846.05,862,859.25,853.74,773525,6.60E+13,19448,424987,0.5494
13-10-2015,ASIANPAINT,EQ,859.25,862.7,867.8,857.25,865.4,865.35,863.13,800729,6.91E+13,43632,447326,0.5586
14-10-2015,ASIANPAINT,EQ,865.35,863.9,869.5,860.05,862.9,862.25,864.01,404366,3.49E+13,14842,185287,0.4582
15-10-2015,ASIANPAINT,EQ,862.25,866,878.25,864.2,867.1,870.05,872.31,623054,5.43E+13,24767,298550,0.4792
16-10-2015,ASIANPAINT,EQ,870.05,871.95,885.2,865.6,883.1,882.5,876.62,658119,5.77E+13,31361,336089,0.5107
19-10-2015,ASIANPAINT,EQ,882.5,882.5,892.4,867,879,879.25,878.23,1247569,1.10E+14,33199,723320,0.5798
20-10-2015,ASIANPAINT,EQ,879.25,874,888.9,872.55,874.5,875.45,878.04,1806905,1.59E+14,55244,1430330,0.7916
21-10-2015,ASIANPAINT,EQ,875.45,874,881.55,847.95,855.5,856.25,855.99,1442218,1.23E+14,43810,833173,0.5777
23-10-2015,ASIANPAINT,EQ,856.25,863,866.1,850.4,858,858.6,857.78,2540806,2.18E+14,72060,1082285,0.426
26-10-2015,ASIANPAINT,EQ,858.6,830.05,844,811.2,818.95,817.7,821.9,3455887,2.84E+14,86973,1597592,0.4623
27-10-2015,ASIANPAINT,EQ,817.7,818,829.9,818,829.05,827.1,824.32,1247705,1.03E+14,61278,575600,0.4613
28-10-2015,ASIANPAINT,EQ,827.1,829.5,838,823.6,826.65,828.35,830.34,1108455,9.20E+13,33522,583356,0.5263
29-10-2015,ASIANPAINT,EQ,828.35,831,834.8,820.4,832,829.35,828.82,1500496,1.24E+14,72147,999772,0.6663
30-10-2015,ASIANPAINT,EQ,829.35,835.6,840,826.4,831.95,830.65,833.68,810491,6.76E+13,27462,468696,0.5783
02-11-2015,ASIANPAINT,EQ,830.65,831,837,825.5,830.95,830.1,831.24,716702,5.96E+13,25744,452477,0.6313
03-11-2015,ASIANPAINT,EQ,830.1,832,832.7,812.05,814.2,814.2,817.21,1599110,1.31E+14,60046,1070162,0.6692
04-11-2015,ASIANPAINT,EQ,814.2,814.5,822.5,800.55,801.5,802.2,805.75,1783909,1.44E+14,54846,1271642,0.7128
05-11-2015,ASIANPAINT,EQ,802.2,807,811.5,797.15,806,805.85,805.3,1016171,8.18E+13,33737,532180,0.5237
06-11-2015,ASIANPAINT,EQ,805.85,808.55,816,800,801.25,801.2,808.42,918564,7.43E+13,24895,432311,0.4706
09-11-2015,ASIANPAINT,EQ,801.2,790.9,818.4,784.25,817,816.4,806.75,1163084,9.38E+13,39275,649357,0.5583
10-11-2015,ASIANPAINT,EQ,816.4,814.7,816,796.8,797.5,797.8,802.43,751899,6.03E+13,26260,396830,0.5278
11-11-2015,ASIANPAINT,EQ,797.8,808,808,802.25,803.55,804.45,804.31,93460,7.52E+12,3269,45635,0.4883
13-11-2015,ASIANPAINT,EQ,804.45,807,808,792.5,800,800.4,799.57,765985,6.12E+13,27866,466787,0.6094
16-11-2015,ASIANPAINT,EQ,800.4,796,809.95,795.2,801.2,800.95,803.77,604535,4.86E+13,20269,316123,0.5229
17-11-2015,ASIANPAINT,EQ,800.95,807.45,813.25,800.35,807.95,807.65,807.07,500272,4.04E+13,18739,218653,0.4371
18-11-2015,ASIANPAINT,EQ,807.65,807.95,824.5,807,820.9,821.75,820.1,1253226,1.03E+14,55870,729145,0.5818
19-11-2015,ASIANPAINT,EQ,821.75,827,833.8,819.1,823.3,823.7,826.9,1038035,8.58E+13,38412,404758,0.3899
20-11-2015,ASIANPAINT,EQ,823.7,821.4,831.8,818.55,829.6,829.2,827.88,712339,5.90E+13,33303,430846,0.6048
23-11-2015,ASIANPAINT,EQ,829.2,838.2,852,835,850.85,850.3,846.49,1475762,1.25E+14,55980,803571,0.5445
24-11-2015,ASIANPAINT,EQ,850.3,850,861.75,846.2,854.7,856.6,856.14,771337,6.60E+13,20607,362544,0.47
26-11-2015,ASIANPAINT,EQ,856.6,861,865.95,851.8,863.35,861.85,858.18,678200,5.82E+13,35535,359705,0.5304
27-11-2015,ASIANPAINT,EQ,861.85,862.6,864,852,863.95,859.1,858.22,444323,3.81E+13,13615,193235,0.4349
30-11-2015,ASIANPAINT,EQ,859.1,859,859,834,839.95,838.5,842.51,1679737,1.42E+14,45700,1232331,0.7336
01-12-2015,ASIANPAINT,EQ,838.5,843,848,831.65,847.95,844.6,838.22,720255,6.04E+13,26139,326084,0.4527
02-12-2015,ASIANPAINT,EQ,844.6,847.95,867.2,844.8,848.95,848.55,856.33,980956,8.40E+13,33313,356067,0.363
03-12-2015,ASIANPAINT,EQ,848.55,849,849.2,839,843.5,842.4,842.76,540473,4.55E+13,22389,283065,0.5237
04-12-2015,ASIANPAINT,EQ,842.4,841.5,841.5,829.45,835.1,834.7,834.53,779530,6.51E+13,30538,457094,0.5864
07-12-2015,ASIANPAINT,EQ,834.7,842,873.85,841,871.65,871.45,863.48,1602605,1.38E+14,48835,840725,0.5246
08-12-2015,ASIANPAINT,EQ,871.45,874.05,877.4,857.2,859.5,860.75,868.11,1058074,9.19E+13,25430,508227,0.4803
09-12-2015,ASIANPAINT,EQ,860.75,866.45,866.45,836.95,842.8,840,848.29,751034,6.37E+13,21079,397754,0.5296
10-12-2015,ASIANPAINT,EQ,840,844.5,861.2,842.2,859.35,859.2,852.93,636140,5.43E+13,30031,280167,0.4404
11-12-2015,ASIANPAINT,EQ,859.2,860.95,863.55,848.75,857.05,858.4,856.95,780634,6.69E+13,27103,490568,0.6284
14-12-2015,ASIANPAINT,EQ,858.4,860,878.4,853,877.75,875.45,869.04,889790,7.73E+13,35340,397862,0.4471
15-12-2015,ASIANPAINT,EQ,875.45,878.5,880,866.45,876.05,878.55,874.41,861784,7.54E+13,31664,443786,0.515
16-12-2015,ASIANPAINT,EQ,878.55,880,883.95,859.1,864.95,866.5,868.47,900351,7.82E+13,42352,442407,0.4914
17-12-2015,ASIANPAINT,EQ,866.5,871.5,878.5,864,875.1,876.1,873.2,716229,6.25E+13,22657,302330,0.4221
18-12-2015,ASIANPAINT,EQ,876.1,874.5,885.9,868,882.1,879.45,876.11,1098597,9.62E+13,25101,662206,0.6028
21-12-2015,ASIANPAINT,EQ,879.45,879,884,866.7,873,873.5,873.5,896692,7.83E+13,28872,522588,0.5828
22-12-2015,ASIANPAINT,EQ,873.5,874,887,873.55,881.25,880.95,880.76,663204,5.84E+13,19402,375194,0.5657
23-12-2015,ASIANPAINT,EQ,880.95,882.95,883.95,874.75,876.7,878.95,878.07,350212,3.08E+13,12392,123433,0.3525
24-12-2015,ASIANPAINT,EQ,878.95,880.5,883.9,873.55,881.75,881.8,879.67,403140,3.55E+13,9292,171246,0.4248
28-12-2015,ASIANPAINT,EQ,881.8,882,886.25,876.75,880.3,881.05,881.26,633270,5.58E+13,18718,383851,0.6061
29-12-2015,ASIANPAINT,EQ,881.05,883.7,885,878.6,879,880.1,881.21,602111,5.31E+13,20997,375569,0.6238
30-12-2015,ASIANPAINT,EQ,880.1,881.15,883,875,876,878.15,877.46,450359,3.95E+13,23649,265102,0.5886
31-12-2015,ASIANPAINT,EQ,878.15,879.95,886.95,875,882.55,883.55,881.57,526825,4.64E+13,14740,307241,0.5832
01-01-2016,ASIANPAINT,EQ,883.55,882,885.6,876.9,879.7,878.75,880.6,294006,2.59E+13,7988,149531,0.5086
04-01-2016,ASIANPAINT,EQ,878.75,876.2,892.45,871.7,880.5,880.8,881.96,709103,6.25E+13,28981,337383,0.4758
05-01-2016,ASIANPAINT,EQ,880.8,881.3,905,881.3,901.4,900.65,898.75,1372748,1.23E+14,52028,533231,0.3884
06-01-2016,ASIANPAINT,EQ,900.65,904.5,911.9,884,885.3,886.4,897.11,1716479,1.54E+14,51374,1008881,0.5878
07-01-2016,ASIANPAINT,EQ,886.4,883,891.55,869,871.1,872.35,878.39,990333,8.70E+13,26249,477288,0.4819
08-01-2016,ASIANPAINT,EQ,872.35,879,881.95,866.6,874,874.6,873.49,886022,7.74E+13,37596,483804,0.546
11-01-2016,ASIANPAINT,EQ,874.6,870,884,861.6,873.95,873.85,873.95,801102,7.00E+13,27299,392106,0.4895
12-01-2016,ASIANPAINT,EQ,873.85,882,885.5,870.2,872.4,872.9,874.51,998419,8.73E+13,41484,600480,0.6014
13-01-2016,ASIANPAINT,EQ,872.9,879.95,883.5,850.05,869.8,868.55,868.87,901426,7.83E+13,38489,403712,0.4479
14-01-2016,ASIANPAINT,EQ,868.55,863.5,897,851.1,889.65,889.4,876.9,2296682,2.01E+14,56010,1408040,0.6131
15-01-2016,ASIANPAINT,EQ,889.4,893,894.95,874.3,882.3,879.25,883.58,1301590,1.15E+14,41299,627874,0.4824
18-01-2016,ASIANPAINT,EQ,879.25,890,893,841.65,847,850.3,867.7,2335330,2.03E+14,70265,758914,0.325
19-01-2016,ASIANPAINT,EQ,850.3,867.9,868.4,826,846.15,845.55,844.8,2443365,2.06E+14,63046,642578,0.263
20-01-2016,ASIANPAINT,EQ,845.55,834,856,830,835.5,840.35,842.57,2247202,1.89E+14,53390,1053544,0.4688
21-01-2016,ASIANPAINT,EQ,840.35,850,856,841,845.95,844.45,848.31,1138753,9.66E+13,51087,480581,0.422
22-01-2016,ASIANPAINT,EQ,844.45,853,873.4,849.2,870,869.95,862.98,1774017,1.53E+14,42547,1182434,0.6665
25-01-2016,ASIANPAINT,EQ,869.95,870,882,868.15,879.45,878.6,879.14,1794107,1.58E+14,48011,1331036,0.7419
27-01-2016,ASIANPAINT,EQ,878.6,880,881.8,855.15,859,858.55,864.13,969509,8.38E+13,37122,541328,0.5584
28-01-2016,ASIANPAINT,EQ,858.55,854,865,852.15,857.1,858.95,859.05,1392051,1.20E+14,33365,893495,0.6419
29-01-2016,ASIANPAINT,EQ,858.95,864,875,859,872.2,869.9,868.81,1320575,1.15E+14,40752,976655,0.7396
01-02-2016,ASIANPAINT,EQ,869.9,874.2,890,871.3,885.2,887.4,885.39,786217,6.96E+13,32872,363561,0.4624
02-02-2016,ASIANPAINT,EQ,887.4,889.9,894.75,878,880.85,882.5,884.64,920875,8.15E+13,40334,561533,0.6098
03-02-2016,ASIANPAINT,EQ,882.5,876.2,883.95,859.05,862,863.7,872.62,540771,4.72E+13,29175,261625,0.4838
04-02-2016,ASIANPAINT,EQ,863.7,865,895.95,865,887,889.35,886.68,1658831,1.47E+14,55548,1023442,0.617
05-02-2016,ASIANPAINT,EQ,889.35,889,903.45,886.4,897.6,899.25,897.07,1739178,1.56E+14,50547,1061156,0.6101
08-02-2016,ASIANPAINT,EQ,899.25,903,907.5,886,888.5,888.6,897.51,783143,7.03E+13,34992,412026,0.5261
09-02-2016,ASIANPAINT,EQ,888.6,884.9,894.3,878.5,884.8,884.2,885.69,636386,5.64E+13,23885,337292,0.53
10-02-2016,ASIANPAINT,EQ,884.2,888.5,889,866.5,877,876.55,876.02,707101,6.19E+13,23729,369874,0.5231
11-02-2016,ASIANPAINT,EQ,876.55,874.75,874.75,852,856.2,855.7,861.45,1004015,8.65E+13,53028,508858,0.5068
12-02-2016,ASIANPAINT,EQ,855.7,860,873.25,846.5,853,854.9,857.05,1089266,9.34E+13,57384,549675,0.5046
15-02-2016,ASIANPAINT,EQ,854.9,866,872.2,853,859,858.7,860.12,703958,6.05E+13,44380,381412,0.5418
16-02-2016,ASIANPAINT,EQ,858.7,855.05,860.15,836.1,839.2,840.3,844.86,985215,8.32E+13,57199,530860,0.5388
17-02-2016,ASIANPAINT,EQ,840.3,844,858.95,827.1,855.5,856,839.34,1171983,9.84E+13,67745,651495,0.5559
18-02-2016,ASIANPAINT,EQ,856,862,863.8,830.6,835,835.25,840.33,997874,8.39E+13,36496,488368,0.4894
19-02-2016,ASIANPAINT,EQ,835.25,834.95,856.9,829,856.8,854.7,846.21,799360,6.76E+13,43918,349147,0.4368
22-02-2016,ASIANPAINT,EQ,854.7,856,873.2,854,872.15,870.85,865.91,609601,5.28E+13,41336,285325,0.4681
23-02-2016,ASIANPAINT,EQ,870.85,871,879.9,866.15,874.3,877.1,873.31,1438921,1.26E+14,77345,949886,0.6601
24-02-2016,ASIANPAINT,EQ,877.1,879,885.75,875,880.8,881.8,881.11,1289097,1.14E+14,72151,821019,0.6369
25-02-2016,ASIANPAINT,EQ,881.8,880.5,884.9,858.7,862.55,861.7,869.52,1326303,1.15E+14,51126,886150,0.6681
26-02-2016,ASIANPAINT,EQ,861.7,868,874,854.2,864,862.55,863.08,536753,4.63E+13,40435,255091,0.4752
29-02-2016,ASIANPAINT,EQ,862.55,864.1,868.95,841.6,847.95,846.1,853.33,890886,7.60E+13,38383,401571,0.4508
01-03-2016,ASIANPAINT,EQ,846.1,852.6,874.65,850,869.3,871.95,865.25,1161059,1.00E+14,45586,778033,0.6701
02-03-2016,ASIANPAINT,EQ,871.95,876,880.95,866.5,871.6,871.85,874.43,808137,7.07E+13,39952,339366,0.4199
03-03-2016,ASIANPAINT,EQ,871.85,874.4,896.5,871.75,878.2,880.25,883.66,1061326,9.38E+13,49649,499433,0.4706
04-03-2016,ASIANPAINT,EQ,880.25,886.6,890.1,858.4,866,865.8,869.7,1039977,9.04E+13,41836,464128,0.4463
08-03-2016,ASIANPAINT,EQ,865.8,867.9,881.8,858.05,879,875.7,870.29,1174011,1.02E+14,79220,723139,0.616
09-03-2016,ASIANPAINT,EQ,875.7,876,888.8,869.85,875.75,876.2,881.71,1401934,1.24E+14,43334,840799,0.5997
10-03-2016,ASIANPAINT,EQ,876.2,870,896,870,895,894.75,886.85,810951,7.19E+13,42271,389340,0.4801
11-03-2016,ASIANPAINT,EQ,894.75,900,903.7,891.55,898.4,898.35,899.24,1043602,9.38E+13,48829,549840,0.5269
14-03-2016,ASIANPAINT,EQ,898.35,898,903.2,888.6,897.05,899.35,897.78,788258,7.08E+13,47242,414304,0.5256
15-03-2016,ASIANPAINT,EQ,899.35,903,906.5,876.15,884.55,884.6,887.77,954046,8.47E+13,29343,339331,0.3557
16-03-2016,ASIANPAINT,EQ,884.6,880.3,882,862.1,865.95,864.9,866.88,1456263,1.26E+14,52770,978563,0.672
17-03-2016,ASIANPAINT,EQ,864.9,870,876,865.1,872.4,872.55,871.1,965277,8.41E+13,57379,669448,0.6935
18-03-2016,ASIANPAINT,EQ,872.55,871,877.9,859.95,876.6,875.35,869.53,1072444,9.33E+13,26551,605681,0.5648
21-03-2016,ASIANPAINT,EQ,875.35,873.25,875,852.4,858.2,859.65,857.3,1484160,1.27E+14,119172,827923,0.5578
22-03-2016,ASIANPAINT,EQ,859.65,860,860,846.05,852.5,853.35,852.4,1746522,1.49E+14,85451,1229156,0.7038
23-03-2016,ASIANPAINT,EQ,853.35,853.35,856.9,846.25,849.5,850,850.81,917099,7.80E+13,48887,574421,0.6263
28-03-2016,ASIANPAINT,EQ,850,850,857.45,842.7,843.2,845.4,848.15,1722071,1.46E+14,54007,1225848,0.7118
29-03-2016,ASIANPAINT,EQ,845.4,847.4,860,845,858,856.1,853.17,1101097,9.39E+13,35997,622022,0.5649
30-03-2016,ASIANPAINT,EQ,856.1,864,885,861.85,879.9,881.85,871.85,1470782,1.28E+14,75600,953053,0.648
31-03-2016,ASIANPAINT,EQ,881.85,880.5,884.25,865.1,872,868.4,869.87,1682214,1.46E+14,42120,1127393,0.6702
01-04-2016,ASIANPAINT,EQ,868.4,871,883.95,865,868,870,873.31,853331,7.45E+13,38495,406054,0.4758
04-04-2016,ASIANPAINT,EQ,870,874,888.5,865.25,884.95,886.15,876.65,662760,5.81E+13,30090,323489,0.4881
05-04-2016,ASIANPAINT,EQ,886.15,885.4,885.4,862,865.5,869.85,871.87,762479,6.65E+13,31026,361836,0.4746
06-04-2016,ASIANPAINT,EQ,869.85,869.7,875,860.65,863.75,863.3,866.94,451307,3.91E+13,32336,211682,0.469
07-04-2016,ASIANPAINT,EQ,863.3,864,869,855.05,857.05,858.25,860.26,449770,3.87E+13,23157,175800,0.3909
08-04-2016,ASIANPAINT,EQ,858.25,860,861.45,849.6,850.85,851.55,852.82,448087,3.82E+13,23726,229759,0.5128
11-04-2016,ASIANPAINT,EQ,851.55,850,861.9,842.75,861,860,853.03,651373,5.56E+13,27104,318371,0.4888
12-04-2016,ASIANPAINT,EQ,860,861.8,870,859.5,865.9,866.9,865.9,433486,3.75E+13,26388,195781,0.4516
13-04-2016,ASIANPAINT,EQ,866.9,870.5,876,866,874.75,874.35,871.4,692424,6.03E+13,27315,362456,0.5235
18-04-2016,ASIANPAINT,EQ,874.35,884.25,886.55,875,882.45,885.2,881.6,685762,6.05E+13,35700,377667,0.5507
20-04-2016,ASIANPAINT,EQ,885.2,885,887.75,875.25,886,885.8,882.11,778272,6.87E+13,47564,465715,0.5984
21-04-2016,ASIANPAINT,EQ,885.8,890,895,885.1,885.7,889.15,891.53,702226,6.26E+13,32842,467466,0.6657
22-04-2016,ASIANPAINT,EQ,889.15,885.7,893.7,869.4,870,871.55,875.77,692414,6.06E+13,20855,357231,0.5159
25-04-2016,ASIANPAINT,EQ,871.55,870.4,870.4,856,865.8,861.75,860,587700,5.05E+13,37237,317455,0.5402
26-04-2016,ASIANPAINT,EQ,861.75,864.2,880,859.05,878.5,876.9,873.46,694778,6.07E+13,27351,402006,0.5786
27-04-2016,ASIANPAINT,EQ,876.9,875.7,891,871,888.25,889.85,884.96,553126,4.89E+13,30399,287959,0.5206
28-04-2016,ASIANPAINT,EQ,889.85,889.85,894.5,870,879.65,873.1,879.37,1013142,8.91E+13,35664,602791,0.595
29-04-2016,ASIANPAINT,EQ,873.1,873,876,861.65,868,866.25,866.68,955985,8.29E+13,31563,672313,0.7033
02-05-2016,ASIANPAINT,EQ,866.25,864,867.5,860.65,865,864.8,864.14,199724,1.73E+13,12118,72711,0.3641
03-05-2016,ASIANPAINT,EQ,864.8,869.5,886.9,865.4,873.9,872,877.79,1073196,9.42E+13,34707,431345,0.4019
04-05-2016,ASIANPAINT,EQ,872,872,879,864,872.45,873.6,873.65,469904,4.11E+13,24444,174657,0.3717
05-05-2016,ASIANPAINT,EQ,873.6,874.1,875.45,862.45,865,867.05,868.72,402567,3.50E+13,27564,200194,0.4973
06-05-2016,ASIANPAINT,EQ,867.05,863.95,890,861.5,889.45,889.05,880.21,1249025,1.10E+14,40411,853165,0.6831
09-05-2016,ASIANPAINT,EQ,889.05,894.95,913.9,893.65,903.9,906.6,905.94,1355429,1.23E+14,43126,619488,0.457
10-05-2016,ASIANPAINT,EQ,906.6,904.95,908.25,893.45,897.4,898.35,901.41,1034271,9.32E+13,38965,612351,0.5921
11-05-2016,ASIANPAINT,EQ,898.35,892,919,887.5,912.5,907.85,905.36,2228431,2.02E+14,50920,580174,0.2604
12-05-2016,ASIANPAINT,EQ,907.85,920,933.9,917.2,929.05,928.8,926.5,2382775,2.21E+14,81152,900389,0.3779
13-05-2016,ASIANPAINT,EQ,928.8,928.75,948,927.6,944.3,943.65,938.5,2285317,2.14E+14,86369,1284121,0.5619
16-05-2016,ASIANPAINT,EQ,943.65,948.95,957.8,945,953.5,952.65,951.82,1913343,1.82E+14,46755,1237208,0.6466
17-05-2016,ASIANPAINT,EQ,952.65,953.5,972,947.75,970.3,969.65,964.14,1770437,1.71E+14,53085,1165364,0.6582
18-05-2016,ASIANPAINT,EQ,969.65,969,971,952.45,965,963.25,958.55,1273835,1.22E+14,51107,736831,0.5784
19-05-2016,ASIANPAINT,EQ,963.25,968.85,968.85,952.05,955,956.8,957.32,1251713,1.20E+14,43537,811922,0.6486
20-05-2016,ASIANPAINT,EQ,956.8,956,963,950.75,955.15,956,957.01,972841,9.31E+13,43907,604252,0.6211
23-05-2016,ASIANPAINT,EQ,956,959.9,960,943.65,949,946.6,950.22,726047,6.90E+13,46256,415058,0.5717
24-05-2016,ASIANPAINT,EQ,946.6,952.4,962.4,941.7,959.95,956.25,949.42,490332,4.66E+13,22554,228287,0.4656
25-05-2016,ASIANPAINT,EQ,956.25,963.15,985,962.8,982.05,982.25,975.14,815313,7.95E+13,44233,375053,0.46
26-05-2016,ASIANPAINT,EQ,982.25,988.55,999.5,973.45,994,991.85,984.3,1410903,1.39E+14,58474,893677,0.6334
27-05-2016,ASIANPAINT,EQ,991.85,991.9,1001.8,986.45,996.75,998.25,996.25,1105534,1.10E+14,32870,669371,0.6055
30-05-2016,ASIANPAINT,EQ,998.25,994,1004.25,978.45,988,984.9,988.47,1487177,1.47E+14,30604,1086409,0.7305
31-05-2016,ASIANPAINT,EQ,984.9,988,995.5,980.7,988,984.85,986.19,1151373,1.14E+14,44186,775499,0.6735
01-06-2016,ASIANPAINT,EQ,984.85,989.05,1025,989.05,1024,1021.7,1014.97,2068760,2.10E+14,46332,1250119,0.6043
02-06-2016,ASIANPAINT,EQ,1021.7,1007,1029,996.55,1026,1024.05,1018.67,2420319,2.47E+14,65328,1730279,0.7149
03-06-2016,ASIANPAINT,EQ,1024.05,1023.5,1032.1,1013.5,1020,1025.3,1024.13,2045789,2.10E+14,69367,1617830,0.7908
06-06-2016,ASIANPAINT,EQ,1025.3,1017.1,1032.35,1016.6,1030,1026.3,1024.85,1574228,1.61E+14,30420,1227881,0.78
07-06-2016,ASIANPAINT,EQ,1026.3,1025.35,1037.45,1024.6,1031.6,1032.75,1031.44,755934,7.80E+13,42977,376120,0.4976
08-06-2016,ASIANPAINT,EQ,1032.75,1029,1029,1011.25,1019,1018.05,1017.38,933533,9.50E+13,29168,613422,0.6571
09-06-2016,ASIANPAINT,EQ,1018.05,1018,1019,995.7,1001,998.8,1003.75,1024252,1.03E+14,33025,729395,0.7121
10-06-2016,ASIANPAINT,EQ,998.8,994.95,999,989.6,993.45,992.05,993.95,1313970,1.31E+14,17080,1019344,0.7758
13-06-2016,ASIANPAINT,EQ,992.05,987,996.5,985.1,995,994.9,991.35,808571,8.02E+13,14652,589967,0.7296
14-06-2016,ASIANPAINT,EQ,994.9,995,999,978.6,985,986.5,986.52,699283,6.90E+13,36362,448417,0.6413
15-06-2016,ASIANPAINT,EQ,986.5,986,1002,986,996,998.4,994.91,731016,7.27E+13,32296,444878,0.6086
16-06-2016,ASIANPAINT,EQ,998.4,993.75,1009,986.2,1005.5,1006.55,999.04,740810,7.40E+13,26060,395000,0.5332
17-06-2016,ASIANPAINT,EQ,1006.55,1010,1014.85,994,999.75,999.6,1002.94,365441,3.67E+13,23008,148484,0.4063
20-06-2016,ASIANPAINT,EQ,999.6,994.95,997,986.25,993,991.5,989.87,627622,6.21E+13,35318,338994,0.5401
21-06-2016,ASIANPAINT,EQ,991.5,990,991,977.2,982.95,982.05,981.86,712870,7.00E+13,28877,470320,0.6598
22-06-2016,ASIANPAINT,EQ,982.05,980,989.45,978.5,985,985.45,985,507154,5.00E+13,18660,258495,0.5097
23-06-2016,ASIANPAINT,EQ,985.45,986.1,990,980.3,983,984.1,984.19,678141,6.67E+13,33992,483478,0.7129
24-06-2016,ASIANPAINT,EQ,984.1,974.1,993,963.6,990,989.55,977.42,777600,7.60E+13,31010,434152,0.5583
27-06-2016,ASIANPAINT,EQ,989.55,970.25,992.95,970.25,975.3,974.3,979.78,662651,6.49E+13,28554,333092,0.5027
28-06-2016,ASIANPAINT,EQ,974.3,981,985,975.35,981,980.2,980.28,822749,8.07E+13,20972,560424,0.6812
29-06-2016,ASIANPAINT,EQ,980.2,978.25,999.3,978.25,993.4,994.2,993.87,711457,7.07E+13,26883,415325,0.5838
30-06-2016,ASIANPAINT,EQ,994.2,1004.85,1009,996.05,997.5,1003.3,1003.12,1039352,1.04E+14,29048,785718,0.756
01-07-2016,ASIANPAINT,EQ,1003.3,1002.8,1011.1,995.45,998.1,1002.5,1002.28,1314022,1.32E+14,30597,842592,0.6412
